HOUR,PRICE
44813,17639.43
44814,17621.69
44815,17687.37
44816,17724.77
44817,17765.08
44818,17713.76
44819,18052.8
44820,18378.47
44821,17651.06
44822,17800.0
44823,18093.8
44824,18240.73
44825,18140.8
44826,18272.61
44827,18266.9
44828,18034.9
44829,17897.17
44830,17721.63
44831,17900.46
44832,17822.07
44833,17922.07
44834,17803.45
44835,17681.8
44836,17653.46
44837,17792.15
44838,17839.79
44839,17801.44
44840,17783.74
44841,17877.65
44842,17953.63
44843,17939.06
44844,17873.8
44845,17919.42
44846,17771.8
44847,17678.62
44848,17533.41
44849,17448.81
44850,17619.34
44851,17771.21
44852,17742.91
44853,18010.95
44854,18140.06
44855,18083.17
44856,18031.93
44857,17984.97
44858,17961.16
44859,17981.49
44860,18064.81
44861,17959.97
44862,17889.96
44863,17828.5
44864,17789.75
44865,17981.77
44866,17979.83
44867,17957.99
44868,18198.1
44869,18141.09
44870,18178.71
44871,18219.46
44872,18324.39
44873,18209.67
44874,18307.71
44875,18289.68
44876,18247.93
44877,18267.52
44878,18655.84
44879,18685.72
44880,18704.26
44881,18711.45
44882,18601.82
44883,18630.0
44884,18649.98
44885,18597.14
44886,18643.91
44887,18686.0
44888,18880.0
44889,18857.99
44890,18775.45
44891,18700.59
44892,18602.34
44893,18678.7
44894,18650.64
44895,18688.63
44896,18797.3
44897,18629.22
44898,18616.24
44899,18551.24
44900,18658.29
44901,18822.0
44902,18763.97
44903,18829.54
44904,18763.29
44905,18771.89
44906,18758.71
44907,18683.01
44908,18677.66
44909,18678.46
44910,18651.73
44911,18724.18
44912,18560.9
44913,18471.39
44914,18601.8
44915,18580.18
44916,18605.81
44917,18530.14
44918,18496.29
44919,18526.5
44920,18215.15
44921,18377.26
44922,18186.82
44923,17875.1
44924,18100.71
44925,18213.54
44926,18201.84
44927,18325.08
44928,18561.57
44929,18506.84
44930,18526.45
44931,18595.74
44932,18576.48
44933,18598.81
44934,18651.92
44935,18448.91
44936,18130.52
44937,18236.35
44938,18223.0
44939,18392.92
44940,18481.24
44941,18462.81
44942,18528.47
44943,18474.9
44944,18593.07
44945,18669.52
44946,18768.69
44947,18589.35
44948,18648.48
44949,18615.96
44950,18559.14
44951,18296.28
44952,18397.91
44953,18365.31
44954,18365.13
44955,18468.56
44956,18393.99
44957,18431.6
44958,18436.45
44959,18404.54
44960,18376.71
44961,18484.32
44962,18367.84
44963,18366.84
44964,18460.68
44965,18364.28
44966,18408.17
44967,18398.0
44968,18632.29
44969,18995.66
44970,18916.57
44971,19084.81
44972,19248.08
44973,19201.75
44974,19407.72
44975,19387.78
44976,19306.86
44977,19217.28
44978,19277.68
44979,19180.57
44980,19079.91
44981,18949.65
44982,19145.21
44983,19172.1
44984,19180.6
44985,19112.58
44986,18973.25
44987,18841.7
44988,18701.39
44989,18894.23
44990,18913.09
44991,18998.04
44992,19143.71
44993,19168.0
44994,19299.14
44995,19302.76
44996,19329.46
44997,19199.21
44998,19300.66
44999,19143.44
45000,19006.02
45001,19082.5
45002,19065.27
45003,19009.78
45004,18917.35
45005,18886.24
45006,18775.12
45007,18732.8
45008,18873.32
45009,18807.47
45010,18404.58
45011,17947.66
45012,17767.27
45013,17934.95
45014,17987.0
45015,17601.93
45016,16831.89
45017,17071.96
45018,17306.33
45019,17113.72
45020,17398.32
45021,17071.56
45022,16745.95
45023,16895.55
45024,16664.99
45025,16731.12
45026,16555.47
45027,16521.29
45028,17179.7
45029,17058.13
45030,17193.49
45031,17173.87
45032,17418.72
45033,17335.33
45034,17109.56
45035,17095.85
45036,17081.13
45037,17278.37
45038,17302.5
45039,17090.57
45040,16830.56
45041,16650.72
45042,16894.8
45043,16768.49
45044,17078.53
45045,16929.43
45046,16764.7
45047,16498.34
45048,16831.33
45049,16741.85
45050,16787.84
45051,16820.77
45052,17077.71
45053,17008.74
45054,16976.59
45055,17159.14
45056,17170.21
45057,17151.79
45058,16992.43
45059,17007.21
45060,16971.94
45061,16990.14
45062,17030.29
45063,17029.88
45064,16889.36
45065,16928.66
45066,17203.31
45067,17175.0
45068,17147.34
45069,17374.14
45070,17353.29
45071,17532.21
45072,17741.66
45073,17771.13
45074,17755.95
45075,17843.81
45076,17705.54
45077,17778.98
45078,17785.01
45079,17745.59
45080,17674.37
45081,17590.48
45082,17764.6
45083,17910.0
45084,17786.63
45085,17815.08
45086,17754.19
45087,17856.68
45088,18158.0
45089,18109.63
45090,18202.77
45091,18109.45
45092,18040.53
45093,18092.1
45094,18065.57
45095,18131.72
45096,18108.11
45097,18116.34
45098,18137.95
45099,18058.04
45100,18218.68
45101,18270.0
45102,18158.11
45103,18201.0
45104,18452.53
45105,18502.63
45106,18529.73
45107,18600.0
45108,18545.08
45109,18539.42
45110,18551.43
45111,18642.38
45112,18481.83
45113,18486.37
45114,18520.9
45115,18623.61
45116,18850.73
45117,19191.37
45118,19502.27
45119,19300.0
45120,19181.08
45121,19400.85
45122,19189.3
45123,19258.35
45124,19443.46
45125,19384.15
45126,19503.87
45127,19715.93
45128,19596.03
45129,19620.5
45130,19689.34
45131,19437.03
45132,19363.98
45133,19495.57
45134,19359.52
45135,19530.0
45136,19466.84
45137,19564.73
45138,19750.99
45139,19407.39
45140,18587.27
45141,18802.31
45142,19314.13
45143,19290.68
45144,19063.15
45145,19056.06
45146,18730.25
45147,19094.71
45148,19043.81
45149,19073.56
45150,18940.83
45151,18779.26
45152,18856.98
45153,18871.2
45154,18705.71
45155,18625.02
45156,18565.37
45157,18640.0
45158,18944.01
45159,19125.7
45160,19198.9
45161,19051.69
45162,19119.49
45163,19140.0
45164,18954.86
45165,19146.18
45166,18921.1
45167,18904.49
45168,18873.84
45169,18990.63
45170,19021.45
45171,19132.92
45172,19102.18
45173,19159.0
45174,19150.04
45175,19270.49
45176,19194.42
45177,19031.64
45178,19064.13
45179,19104.23
45180,19052.23
45181,18938.23
45182,18967.61
45183,19214.44
45184,19400.0
45185,19367.18
45186,19370.24
45187,19404.81
45188,19343.55
45189,19312.27
45190,19379.5
45191,19540.72
45192,19390.21
45193,19317.8
45194,19400.42
45195,19444.17
45196,19396.87
45197,19467.74
45198,19494.83
45199,19451.17
45200,19490.91
45201,19355.76
45202,19278.53
45203,19182.37
45204,19321.82
45205,19211.0
45206,19341.97
45207,19315.89
45208,19412.17
45209,19382.69
45210,19007.5
45211,18835.96
45212,19039.1
45213,19031.19
45214,19057.78
45215,18968.57
45216,19005.1
45217,18984.09
45218,19072.95
45219,19062.57
45220,18986.46
45221,18814.46
45222,18694.13
45223,18671.56
45224,18790.24
45225,18670.68
45226,18820.75
45227,18832.19
45228,18900.0
45229,18977.96
45230,18984.8
45231,18936.9
45232,19168.58
45233,19128.16
45234,19131.81
45235,19013.57
45236,19085.25
45237,18999.0
45238,19090.14
45239,19130.77
45240,19117.4
45241,19144.59
45242,19138.91
45243,19134.4
45244,19070.83
45245,19024.12
45246,19031.38
45247,19165.49
45248,19286.2
45249,19269.19
45250,19239.33
45251,19202.68
45252,19204.29
45253,19174.85
45254,19198.93
45255,19240.0
45256,19048.52
45257,19058.76
45258,19063.07
45259,19090.8
45260,18992.83
45261,18978.25
45262,19132.83
45263,19132.79
45264,19122.71
45265,19155.74
45266,19116.87
45267,19153.1
45268,19181.22
45269,19252.31
45270,19140.56
45271,19379.99
45272,19331.6
45273,19301.34
45274,19220.46
45275,19290.65
45276,19310.0
45277,19254.8
45278,19315.73
45279,19382.26
45280,19261.3
45281,19209.6
45282,19197.08
45283,19108.32
45284,19237.8
45285,19198.73
45286,19209.75
45287,19231.6
45288,19199.18
45289,19174.95
45290,18954.27
45291,18968.77
45292,19060.43
45293,19087.21
45294,19129.73
45295,19182.56
45296,19238.74
45297,19230.0
45298,19194.02
45299,19164.87
45300,19190.44
45301,19292.93
45302,19170.9
45303,19148.0
45304,19069.37
45305,18785.4
45306,18811.33
45307,18784.56
45308,18735.6
45309,18930.0
45310,18876.25
45311,18826.15
45312,18840.75
45313,18936.43
45314,18830.55
45315,18798.63
45316,18742.87
45317,18781.57
45318,18333.33
45319,18318.53
45320,18176.21
45321,18214.06
45322,18276.96
45323,18302.24
45324,18165.88
45325,18202.93
45326,18211.16
45327,17938.12
45328,17970.62
45329,18054.7
45330,18220.11
45331,18260.36
45332,18251.92
45333,18500.0
45334,18475.95
45335,18359.47
45336,18397.6
45337,18302.44
45338,18197.0
45339,18263.35
45340,18336.36
45341,18523.04
45342,18557.4
45343,18554.39
45344,18445.33
45345,18428.52
45346,18392.34
45347,18406.12
45348,18415.65
45349,18375.0
45350,18308.14
45351,18341.68
45352,18444.17
45353,18252.13
45354,18151.58
45355,18195.7
45356,18209.83
45357,18220.38
45358,18060.0
45359,18137.07
45360,18173.96
45361,18206.78
45362,18270.45
45363,18401.66
45364,18369.06
45365,18352.62
45366,18336.4
45367,18242.2
45368,18265.92
45369,18265.92
45370,18265.92
45371,17990.3
45372,17974.74
45373,17904.78
45374,17928.73
45375,17813.22
45376,17864.28
45377,17800.03
45378,17739.78
45379,17643.28
45380,17869.99
45381,17974.92
45382,18080.7
45383,18118.53
45384,17981.36
45385,18000.19
45386,18046.78
45387,17983.55
45388,17976.4
45389,18110.49
45390,18137.78
45391,18027.07
45392,18363.1
45393,18298.04
45394,18332.53
45395,18293.19
45396,18379.0
45397,18334.8
45398,18319.6
45399,18394.36
45400,18396.62
45401,18436.7
45402,18384.31
45403,18507.12
45404,18451.38
45405,18411.29
45406,18380.01
45407,18411.25
45408,18411.17
45409,18498.36
45410,18700.61
45411,18818.16
45412,18778.85
45413,18800.66
45414,18897.67
45415,18815.16
45416,18767.31
45417,18814.87
45418,18827.84
45419,18802.37
45420,18859.84
45421,18867.8
45422,18982.76
45423,19253.01
45424,19249.49
45425,19270.65
45426,19286.37
45427,19319.33
45428,19344.84
45429,19335.79
45430,19296.67
45431,19212.96
45432,19324.84
45433,19260.35
45434,19172.75
45435,19181.59
45436,19152.54
45437,19187.67
45438,19108.48
45439,19166.1
45440,19050.0
45441,19082.17
45442,19299.83
45443,19268.47
45444,19130.54
45445,19086.02
45446,19209.35
45447,19161.52
45448,19225.12
45449,19178.43
45450,19093.75
45451,19102.74
45452,19103.38
45453,19181.82
45454,19221.29
45455,19194.46
45456,19151.36
45457,19136.77
45458,19219.99
45459,19179.32
45460,19210.19
45461,19201.0
45462,19300.0
45463,19278.67
45464,19397.27
45465,19459.79
45466,19459.33
45467,19489.05
45468,19184.48
45469,19139.67
45470,19204.39
45471,19208.49
45472,19155.38
45473,19198.57
45474,19321.81
45475,19308.66
45476,19298.65
45477,19351.75
45478,19352.83
45479,19429.65
45480,19375.58
45481,19413.36
45482,19544.44
45483,19546.84
45484,19505.0
45485,19435.6
45486,19469.73
45487,19449.77
45488,19387.54
45489,19403.92
45490,19465.23
45491,19365.77
45492,19377.56
45493,19387.94
45494,19443.36
45495,19431.19
45496,19484.76
45497,19526.97
45498,19796.39
45499,19752.18
45500,19779.62
45501,20345.78
45502,20720.56
45503,20697.34
45504,20891.32
45505,20671.48
45506,20615.0
45507,20767.78
45508,20832.7
45509,21214.51
45510,21408.29
45511,21380.05
45512,21418.81
45513,21750.69
45514,21938.71
45515,21767.47
45516,21813.31
45517,22308.27
45518,22200.4
45519,22488.17
45520,22920.81
45521,22669.02
45522,22610.79
45523,22779.8
45524,23175.01
45525,22844.56
45526,23134.7
45527,23377.78
45528,23641.73
45529,23022.1
45530,23279.44
45531,22901.83
45532,22807.36
45533,22798.81
45534,22991.09
45535,22829.58
45536,22771.5
45537,23013.29
45538,23033.68
45539,22840.0
45540,22892.42
45541,22966.82
45542,22994.95
45543,23049.4
45544,23120.37
45545,23200.29
45546,22959.62
45547,22879.15
45548,22944.86
45549,22576.76
45550,22618.07
45551,22584.76
45552,22749.09
45553,22768.86
45554,22813.26
45555,22792.85
45556,22803.6
45557,22914.49
45558,23051.25
45559,23152.0
45560,23006.26
45561,23087.18
45562,23228.15
45563,23140.58
45564,23082.54
45565,22988.24
45566,22893.25
45567,22902.64
45568,23008.69
45569,23001.7
45570,23041.42
45571,22930.52
45572,23080.0
45573,23211.79
45574,23339.84
45575,23614.3
45576,24012.65
45577,23943.69
45578,23879.13
45579,23840.48
45580,23941.58
45581,24005.14
45582,23933.04
45583,23863.37
45584,23518.66
45585,23521.8
45586,23465.77
45587,23381.12
45588,23466.57
45589,23514.46
45590,23535.94
45591,23650.6
45592,23699.57
45593,23614.97
45594,23413.76
45595,23560.3
45596,23495.03
45597,23554.11
45598,23566.41
45599,23890.61
45600,23657.01
45601,23754.15
45602,23886.59
45603,23962.31
45604,24178.02
45605,23372.39
45606,23512.14
45607,23487.92
45608,23695.89
45609,23698.23
45610,23882.9
45611,23965.15
45612,23914.01
45613,23921.58
45614,23944.89
45615,23987.02
45616,23660.4
45617,23450.21
45618,22444.6
45619,22654.67
45620,22314.91
45621,22840.06
45622,23219.36
45623,23119.42
45624,23245.42
45625,22720.49
45626,22823.3
45627,22841.71
45628,22840.0
45629,23153.81
45630,23199.96
45631,22742.24
45632,22587.78
45633,22784.32
45634,22974.19
45635,22858.81
45636,22957.03
45637,22694.56
45638,22760.12
45639,22664.7
45640,22694.42
45641,22789.47
45642,22719.16
45643,23138.09
45644,23185.82
45645,23498.55
45646,23446.66
45647,23369.88
45648,23356.79
45649,23345.99
45650,23437.83
45651,23419.32
45652,23447.39
45653,23449.84
45654,23754.83
45655,23850.0
45656,23993.5
45657,23701.44
45658,23637.26
45659,23691.25
45660,23442.71
45661,23519.18
45662,23480.91
45663,23564.07
45664,23500.75
45665,23640.99
45666,23427.57
45667,23091.65
45668,23844.89
45669,23620.98
45670,23754.23
45671,23463.43
45672,23406.95
45673,23594.06
45674,23614.34
45675,23544.15
45676,23487.23
45677,23305.79
45678,23266.6
45679,23237.1
45680,23084.88
45681,23213.86
45682,22770.4
45683,22883.53
45684,23040.13
45685,23064.73
45686,22944.68
45687,23167.73
45688,23430.47
45689,23349.18
45690,23139.71
45691,23218.81
45692,23223.6
45693,23394.63
45694,23221.48
45695,23240.71
45696,23228.9
45697,23388.56
45698,23327.16
45699,23315.23
45700,23528.44
45701,23423.66
45702,23689.1
45703,23738.23
45704,23630.64
45705,23608.76
45706,23470.91
45707,23473.44
45708,23590.94
45709,23597.98
45710,23628.51
45711,23646.66
45712,23683.69
45713,23919.03
45714,23972.32
45715,24554.13
45716,24342.96
45717,24502.31
45718,24071.31
45719,24031.6
45720,24052.48
45721,24201.7
45722,24356.64
45723,24449.02
45724,24454.93
45725,24420.51
45726,24587.14
45727,24713.97
45728,24608.13
45729,24916.9
45730,24830.27
45731,24930.31
45732,24816.0
45733,24715.99
45734,24837.43
45735,24793.48
45736,24910.49
45737,24873.74
45738,24721.04
45739,24832.88
45740,24904.81
45741,24942.97
45742,25381.44
45743,25602.35
45744,25866.28
45745,25778.81
45746,25632.32
45747,25938.17
45748,26436.72
45749,26699.88
45750,26398.69
45751,26453.06
45752,26751.44
45753,26635.1
45754,26570.99
45755,26573.88
45756,26738.68
45757,26895.49
45758,27620.94
45759,27611.65
45760,27456.07
45761,27807.61
45762,27820.99
45763,27618.82
45764,27198.99
45765,27502.7
45766,27295.12
45767,27336.69
45768,27036.62
45769,26770.22
45770,27026.56
45771,27068.01
45772,26169.81
45773,26391.91
45774,26479.79
45775,26266.84
45776,26868.86
45777,27049.86
45778,27073.58
45779,27279.54
45780,26838.92
45781,26938.7
45782,27034.46
45783,26991.59
45784,26892.82
45785,26779.01
45786,26689.73
45787,26826.72
45788,27053.16
45789,27230.84
45790,27245.54
45791,26887.38
45792,27042.92
45793,27130.34
45794,26992.67
45795,26977.27
45796,26837.01
45797,26609.7
45798,26870.89
45799,27044.13
45800,26784.23
45801,26812.74
45802,26832.99
45803,26412.52
45804,26446.52
45805,26421.34
45806,26341.95
45807,26374.23
45808,26623.49
45809,26580.0
45810,26718.8
45811,26843.47
45812,26865.69
45813,26859.82
45814,26626.47
45815,26595.81
45816,26403.57
45817,26612.4
45818,26592.7
45819,26888.96
45820,26978.79
45821,26909.3
45822,27040.74
45823,27368.9
45824,27625.8
45825,27607.08
45826,27983.23
45827,28036.65
45828,27899.28
45829,28015.36
45830,28379.58
45831,28363.61
45832,27719.04
45833,27841.79
45834,27848.93
45835,27820.7
45836,27848.03
45837,27839.56
45838,28185.72
45839,28162.42
45840,28146.72
45841,28260.95
45842,28527.79
45843,28788.87
45844,28783.62
45845,28916.95
45846,28713.18
45847,28898.55
45848,29096.6
45849,28764.35
45850,28729.04
45851,29041.41
45852,29049.92
45853,28987.08
45854,28879.66
45855,29182.03
45856,28937.34
45857,29002.03
45858,29170.93
45859,28978.35
45860,28680.59
45861,28539.6
45862,28402.08
45863,28825.94
45864,28396.92
45865,28592.88
45866,28923.07
45867,28941.54
45868,29170.0
45869,29002.39
45870,29164.46
45871,28979.74
45872,29078.48
45873,29468.55
45874,29252.99
45875,29363.61
45876,29280.0
45877,29242.57
45878,29211.39
45879,29161.11
45880,29078.65
45881,29287.27
45882,29341.42
45883,29399.48
45884,29323.29
45885,29548.96
45886,29397.71
45887,29250.85
45888,29387.96
45889,29146.51
45890,29147.45
45891,29122.86
45892,29314.89
45893,29252.62
45894,29332.84
45895,29401.76
45896,29278.36
45897,29442.0
45898,29425.01
45899,29441.14
45900,29454.3
45901,29666.52
45902,29798.16
45903,29854.94
45904,29894.55
45905,29645.0
45906,29749.56
45907,29825.29
45908,30658.33
45909,31595.88
45910,31342.25
45911,31798.89
45912,32557.78
45913,32959.53
45914,33000.0
45915,33090.02
45916,30671.93
45917,31720.86
45918,32171.16
45919,32213.64
45920,32476.75
45921,32588.83
45922,32760.61
45923,32637.23
45924,33223.95
45925,33760.3
45926,33997.15
45927,34523.92
45928,34400.47
45929,34218.98
45930,33899.1
45931,34436.56
45932,34144.46
45933,33920.11
45934,33926.12
45935,33570.98
45936,32723.36
45937,32935.64
45938,32797.02
45939,32800.72
45940,33758.57
45941,33601.09
45942,33177.12
45943,33124.08
45944,32908.69
45945,33219.99
45946,33537.41
45947,33617.3
45948,33350.87
45949,32900.0
45950,33260.47
45951,32172.64
45952,32083.66
45953,31013.44
45954,30352.53
45955,30779.8
45956,31278.09
45957,31436.41
45958,32194.36
45959,31800.6
45960,31346.4
45961,31024.06
45962,31206.71
45963,31685.36
45964,31294.58
45965,31053.56
45966,31381.68
45967,32039.02
45968,32469.62
45969,32827.36
45970,32359.67
45971,31203.46
45972,30917.59
45973,30488.15
45974,31170.29
45975,30862.84
45976,31239.87
45977,31588.44
45978,31369.08
45979,31829.78
45980,31642.68
45981,31500.0
45982,32381.45
45983,32163.34
45984,32535.14
45985,32835.24
45986,33475.1
45987,33814.5
45988,34095.92
45989,33814.82
45990,34333.55
45991,34090.9
45992,33994.52
45993,33875.24
45994,33970.08
45995,34228.19
45996,35480.63
45997,35101.65
45998,35277.92
45999,34780.15
46000,34644.37
46001,33982.49
46002,34540.64
46003,35050.95
46004,35022.62
46005,34682.03
46006,34348.16
46007,34671.98
46008,34720.0
46009,35043.09
46010,35358.55
46011,34942.78
46012,36193.48
46013,36003.55
46014,36129.04
46015,36907.04
46016,37289.72
46017,37023.81
46018,37095.87
46019,37613.11
46020,37557.62
46021,37536.63
46022,37260.51
46023,36941.11
46024,37275.84
46025,37538.94
46026,37102.27
46027,37878.66
46028,38044.72
46029,38250.66
46030,38523.53
46031,39038.65
46032,39185.61
46033,39812.58
46034,39000.0
46035,39111.15
46036,39127.7
46037,39742.86
46038,39725.94
46039,39500.0
46040,38891.68
46041,38711.56
46042,37270.74
46043,38474.78
46044,38755.01
46045,38020.42
46046,38544.15
46047,38984.54
46048,38709.49
46049,39386.04
46050,40758.94
46051,41322.77
46052,41340.0
46053,41344.26
46054,41526.95
46055,40916.92
46056,41376.48
46057,41065.38
46058,39894.12
46059,40420.18
46060,39101.24
46061,40102.36
46062,40744.54
46063,40635.59
46064,40351.56
46065,40250.0
46066,40000.0
46067,40279.03
46068,40254.07
46069,39306.51
46070,39031.74
46071,39693.17
46072,40239.66
46073,40312.85
46074,40430.47
46075,40631.27
46076,40957.36
46077,41102.88
46078,40923.69
46079,40666.81
46080,40114.04
46081,40510.54
46082,40750.0
46083,40770.92
46084,40737.82
46085,40892.21
46086,40463.03
46087,40262.39
46088,40704.97
46089,41264.9
46090,41091.82
46091,40490.5
46092,40482.59
46093,40590.85
46094,41026.05
46095,41036.29
46096,40920.36
46097,40870.92
46098,40521.26
46099,39255.6
46100,39643.34
46101,39870.33
46102,39505.27
46103,39725.45
46104,39319.0
46105,38651.28
46106,38090.25
46107,37428.7
46108,37725.35
46109,38068.55
46110,38466.99
46111,38177.58
46112,37218.34
46113,37248.81
46114,36333.46
46115,35435.13
46116,35501.87
46117,34886.12
46118,32464.8
46119,34322.54
46120,35440.84
46121,35699.99
46122,35367.54
46123,34112.22
46124,34257.1
46125,32725.3
46126,33202.2
46127,31497.67
46128,31716.65
46129,32773.07
46130,32510.68
46131,32246.51
46132,33372.8
46133,33963.68
46134,34429.35
46135,35487.44
46136,34960.67
46137,34291.14
46138,34348.15
46139,35000.0
46140,35249.99
46141,35878.38
46142,35995.16
46143,36441.01
46144,35742.85
46145,35930.02
46146,35075.35
46147,35390.91
46148,35000.0
46149,33252.33
46150,33399.06
46151,33800.0
46152,34994.99
46153,34988.07
46154,35033.16
46155,34644.01
46156,34285.97
46157,34659.53
46158,33744.78
46159,34016.68
46160,32448.21
46161,33108.68
46162,33019.26
46163,33804.23
46164,33172.16
46165,33309.18
46166,33754.78
46167,34942.65
46168,34544.26
46169,34330.0
46170,34914.55
46171,34397.11
46172,34241.45
46173,34575.48
46174,34251.31
46175,34661.25
46176,34758.81
46177,34806.67
46178,35732.34
46179,36000.0
46180,36272.21
46181,37295.12
46182,37247.46
46183,37420.4
46184,37839.12
46185,37477.0
46186,37455.34
46187,37040.7
46188,37500.07
46189,37567.26
46190,37858.97
46191,38281.15
46192,38435.41
46193,37928.94
46194,38553.2
46195,38397.1
46196,38288.89
46197,38999.18
46198,39630.0
46199,39518.97
46200,39222.51
46201,39406.99
46202,39289.83
46203,39885.61
46204,39336.89
46205,38773.68
46206,38981.41
46207,39147.75
46208,39430.1
46209,39153.9
46210,39248.03
46211,38706.52
46212,38420.0
46213,37792.65
46214,38007.89
46215,38450.0
46216,38294.5
46217,38643.17
46218,38428.49
46219,38080.8
46220,37756.52
46221,37644.81
46222,36899.32
46223,35566.06
46224,36174.38
46225,35985.5
46226,35457.08
46227,35203.76
46228,35626.32
46229,36262.19
46230,36618.23
46231,36791.61
46232,37189.73
46233,37025.62
46234,36194.56
46235,36549.31
46236,36571.36
46237,35851.98
46238,36111.41
46239,36645.96
46240,37498.88
46241,37445.07
46242,37443.25
46243,37675.36
46244,37358.53
46245,37184.99
46246,37241.98
46247,37477.17
46248,37246.11
46249,36892.55
46250,36462.55
46251,36416.03
46252,36733.49
46253,35970.29
46254,36161.4
46255,36018.64
46256,36405.86
46257,36718.15
46258,36407.79
46259,36215.22
46260,35864.46
46261,35581.41
46262,35412.48
46263,34770.19
46264,34687.38
46265,34144.64
46266,34879.89
46267,35301.09
46268,35075.69
46269,34848.51
46270,34784.63
46271,35755.85
46272,35917.87
46273,35834.07
46274,35656.19
46275,35628.63
46276,36056.2
46277,36547.31
46278,36178.57
46279,35834.89
46280,35960.3
46281,36105.04
46282,35759.68
46283,35089.93
46284,35135.83
46285,35340.93
46286,35174.83
46287,36089.33
46288,36229.01
46289,36544.0
46290,36214.05
46291,36416.06
46292,37012.0
46293,36774.93
46294,36457.8
46295,36439.75
46296,36222.22
46297,35713.59
46298,35794.04
46299,35993.37
46300,36139.68
46301,36239.51
46302,36466.3
46303,36636.81
46304,36661.77
46305,36945.82
46306,36853.54
46307,36509.42
46308,36375.97
46309,36333.72
46310,36697.59
46311,37214.14
46312,37241.1
46313,37085.87
46314,37120.61
46315,37324.57
46316,36822.67
46317,37145.89
46318,37022.36
46319,37360.01
46320,37386.0
46321,37188.55
46322,36514.39
46323,36266.98
46324,36481.3
46325,36490.36
46326,36664.69
46327,35902.41
46328,36346.43
46329,36126.08
46330,36089.84
46331,35075.53
46332,35305.22
46333,35511.36
46334,35297.05
46335,35720.9
46336,35502.01
46337,34840.69
46338,34751.56
46339,34411.59
46340,34718.95
46341,34995.65
46342,34886.78
46343,34218.79
46344,34726.12
46345,34855.64
46346,35270.87
46347,35206.8
46348,34969.43
46349,34927.4
46350,34998.91
46351,35498.21
46352,35296.14
46353,34813.28
46354,34616.24
46355,34603.74
46356,34264.19
46357,34562.41
46358,34670.99
46359,34658.99
46360,33278.24
46361,32878.81
46362,32822.42
46363,32206.07
46364,32473.7
46365,32304.77
46366,31099.13
46367,31360.94
46368,31028.0
46369,31885.89
46370,31744.36
46371,32447.62
46372,31866.58
46373,31216.7
46374,30910.14
46375,30852.67
46376,29466.78
46377,30066.49
46378,30720.07
46379,30943.32
46380,30909.31
46381,31831.06
46382,31558.36
46383,30755.43
46384,31491.88
46385,31393.74
46386,31391.12
46387,31765.29
46388,31553.47
46389,32171.99
46390,32585.7
46391,32510.98
46392,32387.6
46393,32368.69
46394,33346.83
46395,33665.3
46396,33567.27
46397,33336.07
46398,32904.51
46399,33030.08
46400,32727.43
46401,32746.58
46402,32304.28
46403,32393.63
46404,32626.85
46405,33395.57
46406,32889.28
46407,32962.33
46408,33009.27
46409,32530.74
46410,32397.41
46411,31715.31
46412,31663.14
46413,31899.0
46414,31770.97
46415,31926.07
46416,32169.0
46417,32278.44
46418,32215.62
46419,32390.38
46420,32238.38
46421,32392.7
46422,32100.0
46423,32117.87
46424,31908.19
46425,31897.1
46426,32138.19
46427,32500.0
46428,32862.82
46429,32888.46
46430,32775.57
46431,32813.26
46432,32689.2
46433,32685.46
46434,32741.82
46435,32882.19
46436,32426.4
46437,32281.98
46438,32116.19
46439,32001.38
46440,31787.46
46441,31889.44
46442,31877.96
46443,31317.27
46444,31700.0
46445,31939.79
46446,32174.09
46447,32294.65
46448,32605.75
46449,32874.35
46450,32794.0
46451,33585.44
46452,33454.14
46453,33313.97
46454,33494.09
46455,33349.64
46456,33476.24
46457,33006.37
46458,33150.75
46459,33192.36
46460,34188.2
46461,34573.98
46462,34469.49
46463,34449.91
46464,33901.01
46465,33776.89
46466,33659.94
46467,33458.96
46468,33476.34
46469,32705.02
46470,32486.49
46471,32288.47
46472,32518.4
46473,32763.38
46474,32356.34
46475,31557.64
46476,32038.79
46477,32101.3
46478,31661.92
46479,31682.07
46480,31914.98
46481,31836.66
46482,32242.33
46483,31846.4
46484,31311.69
46485,31767.84
46486,31255.68
46487,31754.3
46488,32031.85
46489,32203.84
46490,32256.2
46491,32247.38
46492,32005.98
46493,32040.69
46494,32788.52
46495,32536.21
46496,32343.51
46497,32149.71
46498,31837.57
46499,31852.6
46500,31928.25
46501,31542.46
46502,31724.6
46503,31808.18
46504,31193.89
46505,31262.46
46506,31428.26
46507,30690.15
46508,30780.02
46509,30315.38
46510,29559.81
46511,30396.21
46512,30604.45
46513,30584.22
46514,29730.0
46515,30732.88
46516,31580.06
46517,31011.45
46518,30587.34
46519,30453.91
46520,30743.92
46521,30947.24
46522,31030.99
46523,31514.54
46524,31383.06
46525,31782.86
46526,31612.03
46527,31204.83
46528,31104.72
46529,31500.0
46530,31506.53
46531,31458.92
46532,31516.03
46533,31794.49
46534,31887.23
46535,31990.01
46536,32478.38
46537,32345.72
46538,32703.89
46539,32670.89
46540,32642.9
46541,33278.89
46542,33558.08
46543,33438.74
46544,34252.52
46545,33973.66
46546,34089.61
46547,33864.01
46548,33102.92
46549,33079.35
46550,32555.17
46551,32285.47
46552,36344.16
46553,37002.61
46554,36768.56
46555,37126.47
46556,37935.79
46557,38378.97
46558,37170.87
46559,37161.26
46560,36090.9
